-5.00000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-4.80000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-4.60000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-4.40000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-4.20000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-4.00000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-3.80000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-3.60000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-3.40000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-3.20000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-3.00000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-2.80000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-2.60000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-2.40000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-2.20000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-2.00000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-1.80000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-1.60000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-1.40000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-1.20000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-1.00000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-0.80000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-0.60000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-0.40000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
-0.20000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
0.00000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
0.20000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
0.40000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
0.60000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
0.80000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
1.00000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
1.20000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
1.40000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
1.60000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
1.80000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
2.00000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
2.20000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
2.40000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
2.60000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
2.80000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
3.00000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
3.20000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
3.40000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
3.60000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
3.80000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
4.00000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
4.20000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
4.40000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
4.60000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
4.80000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
5.00000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
5.20000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
5.40000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
5.60000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
5.80000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
6.00000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
6.20000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
6.40000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
6.60000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
6.80000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
7.00000000	0.17800000	0.01470000	-1.28000000	0.00000000	-0.05300000	-0.06570000
