6.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	390	0	100	1043	
6.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	396	0	100	1043	
6.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	402	0	100	1043	
6.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	408	0	100	1043	
6.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	414	0	100	1043	
7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	420	0	100	1043	
7.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	426	0	100	1043	
7.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	432	0	100	1043	
7.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	438	0	100	1043	
7.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	444	0	100	1043	
7.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	450	0	100	1043	
7.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	456	0	100	1043	
7.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	462	0	100	1043	
7.79999	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	468	0	100	1043	
7.89999	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	474	0	100	1043	
7.99999	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	480	0	100	1043	
8.09999	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	486	0	100	1043	
8.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	492	0	100	1043	
8.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	498	0	100	1043	
8.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	504	0	100	1043	
8.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	510	0	100	1043	
8.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	516	0	100	1043	
8.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	522	0	100	1043	
8.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	528	0	100	1043	
8.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	534	0	100	1043	
9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	540	0	100	1043	
9.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	546	0	100	1043	
9.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	552	0	100	1043	
9.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	558	0	100	1043	
9.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	564	0	100	1043	
9.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	570	0	100	1043	
9.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	576	0	100	1043	
9.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	582	0	100	1043	
9.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	588	0	100	1043	
9.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	594	0	100	1043	
10	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	600	0	100	1043	
10.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	606	0	100	1043	
10.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	612	0	100	1043	
10.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	618	0	100	1043	
10.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	624	0	100	1043	
10.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	630	0	100	1043	
10.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	636	0	100	1043	
10.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	642	0	100	1043	
10.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	648	0	100	1043	
10.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	654	0	100	1043	
11	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	660	0	100	1043	
11.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	666	0	100	1043	
11.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	672	0	100	1043	
11.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	678	0	100	1043	
11.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	684	0	100	1043	
11.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	690	0	100	1043	
11.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	696	0	100	1043	
11.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	702	0	100	1043	
11.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	708	0	100	1043	
11.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	714	0	100	1043	
12	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	720	0	100	1043	
12.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	726	0	100	1043	
12.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	732	0	100	1043	
12.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	738	0	100	1043	
12.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	744	0	100	1043	
12.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	750	0	100	1043	
12.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	756	0	100	1043	
12.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	762	0	100	1043	
12.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	768	0	100	1043	
12.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	774	0	100	1043	
13	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	780	0	100	1043	
13.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	786	0	100	1043	
13.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	792	0	100	1043	
13.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	798	0	100	1043	
13.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	804	0	100	1043	
13.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	810	0	100	1043	
13.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	816	0	100	1043	
13.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	822	0	100	1043	
13.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	828	0	100	1043	
13.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	834	0	100	1043	
14	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	840	0	100	1043	
14.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	846	0	100	1043	
14.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	852	0	100	1043	
14.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	858	0	100	1043	
14.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	864	0	100	1043	
14.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	870	0	100	1043	
14.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	876	0	100	1043	
14.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	882	0	100	1043	
14.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	888	0	100	1043	
14.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	894	0	100	1043	
15	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	900	0	100	1043	
15.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	906	0	100	1043	
15.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	912	0	100	1043	
15.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	918	0	100	1043	
15.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	924	0	100	1043	
15.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	930	0	100	1043	
15.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	936	0	100	1043	
15.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	942	0	100	1043	
15.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	948	0	100	1043	
15.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	954	0	100	1043	
16	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	960	0	100	1043	
16.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	966	0	100	1043	
16.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	972	0	100	1043	
16.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	978	0	100	1043	
16.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	984	0	100	1043	
16.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	990	0	100	1043	
16.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	996	0	100	1043	
16.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1002	0	100	1043	
16.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1008	0	100	1043	
16.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1014	0	100	1043	
17	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1020	0	100	1043	
17.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1026	0	100	1043	
17.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1032	0	100	1043	
17.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1038	0	100	1043	
17.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1044	0	100	1043	
17.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1050	0	100	1043	
17.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1056	0	100	1043	
17.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1062	0	100	1043	
17.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1068	0	100	1043	
17.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1074	0	100	1043	
18	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1080	0	100	1043	
18.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1086	0	100	1043	
18.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1092	0	100	1043	
18.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1098	0	100	1043	
18.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1104	0	100	1043	
18.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1110	0	100	1043	
18.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1116	0	100	1043	
18.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1122	0	100	1043	
18.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1128	0	100	1043	
18.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1134	0	100	1043	
19	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1140	0	100	1043	
19.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1146	0	100	1043	
19.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1152	0	100	1043	
19.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1158	0	100	1043	
19.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1164	0	100	1043	
19.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1170	0	100	1043	
19.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1176	0	100	1043	
19.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1182	0	100	1043	
19.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1188	0	100	1043	
19.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1194	0	100	1043	
20	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1200	0	100	1043	
20.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1206	0	100	1043	
20.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1212	0	100	1043	
20.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1218	0	100	1043	
20.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1224	0	100	1043	
20.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1230	0	100	1043	
20.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1236	0	100	1043	
20.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1242	0	100	1043	
20.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1248	0	100	1043	
20.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1254	0	100	1043	
21	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1260	0	100	1043	
21.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1266	0	100	1043	
21.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1272	0	100	1043	
21.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1278	0	100	1043	
21.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1284	0	100	1043	
21.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1290	0	100	1043	
21.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1296	0	100	1043	
21.7	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1302	0	100	1043	
21.8	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1308	0	100	1043	
21.9	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1314	0	100	1043	
22	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1320	0	100	1043	
22.1	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1326	0	100	1043	
22.2	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1332	0	100	1043	
22.3	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1338	0	100	1043	
22.4	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1344	0	100	1043	
22.5	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1350	0	100	1043	
22.6	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1356	0	100	1043	
22.7001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1362	0	100	1043	
22.8001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1368	0	100	1043	
22.9001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1374	0	100	1043	
23.0001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1380	0	100	1043	
23.1001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1386	0	100	1043	
23.2001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1392	0	100	1043	
23.3001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1398	0	100	1043	
23.4001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1404	0	100	1043	
23.5001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1410	0	100	1043	
23.6001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1416	0	100	1043	
23.7001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1422	0	100	1043	
23.8001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1428	0	100	1043	
23.9001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1434	0	100	1043	
24.0001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1440	0	100	1043	
24.1001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1446	0	100	1043	
24.2001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1452	0	100	1043	
24.3001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1458	0	100	1043	
24.4001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1464	0	100	1043	
24.5001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1470	0	100	1043	
24.6001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1476	0	100	1043	
24.7001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1482	0	100	1043	
24.8001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1488	0	100	1043	
24.9001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1494	0	100	1043	
25.0001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1500	0	100	1043	
25.1001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1506	0	100	1043	
25.2001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1512	0	100	1043	
25.3001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1518	0	100	1043	
25.4001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1524	0	100	1043	
25.5001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1530	0	100	1043	
25.6001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1536	0	100	1043	
25.7001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1542	0	100	1043	
25.8001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1548	0	100	1043	
25.9001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1554	0	100	1043	
26.0001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1560	0	100	1043	
26.1001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1566	0	100	1043	
26.2001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1572	0	100	1043	
26.3001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1578	0	100	1043	
26.4001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1584	0	100	1043	
26.5001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1590	0	100	1043	
26.6001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1596	0	100	1043	
26.7001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1602	0	100	1043	
26.8001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1608	0	100	1043	
26.9001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1614	0	100	1043	
27.0001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1620	0	100	1043	
27.1001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1626	0	100	1043	
27.2001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1632	0	100	1043	
27.3001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1638	0	100	1043	
27.4001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1644	0	100	1043	
27.5001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1650	0	100	1043	
27.6001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1656	0	100	1043	
27.7001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1662	0	100	1043	
27.8001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1668	0	100	1043	
27.9001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1674	0	100	1043	
28.0001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1680	0	100	1043	
28.1001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1686	0	100	1043	
28.2001	59.9734	0	1.78511	0	-4.49844e-009	0	0	0.0297562	0	1692	0	100	1043	
